address	type	balance	ratio	fee_ratio	amount	fee_amount	fee_rate	payable	skipped	atphase	desc
tz1aWXP237BLwNHJcCD4b3DutCevhqq2T1Z9	B	1596986467205.9998	1.000000	0.000000	1313500000.000000	0.000000	0.000000	0	0	-1	Baker
KT1KgxZTrMLnhtpym3bRaJ4fwBmmgF3JTGtX	D	4118308061	0.0024627536	0.0001160460	3234827.000000	152426.000000	0.045000	1	0	-1	None
KT1V2vrmFRzpMg5ZrH8PtERkirbfidvHKDFt	D	4117034026	0.0024619917	0.0001160101	3233826.000000	152379.000000	0.045000	1	0	-1	None
KT1CYkGpXv8kMhdB8tNUPMbcv4Hu1BVLbH1L	D	4115476874	0.0024610606	0.0001159662	3232603.000000	152322.000000	0.045000	1	0	-1	None
KT1NAxt8ATeXnDkJTT7RVxP2hQApVfsmjqkJ	D	4090000000	0.0024458254	0.0001152483	3212592.000000	151379.000000	0.045000	1	0	-1	None
KT1ChmvxkXEnVg5hXt1P9sLQAWPbKPp4yg4o	D	4026439062	0.0024078158	0.0001134573	3162666.000000	149026.000000	0.045000	1	0	-1	None
KT1EqGcFU5aXPwf9dQADRw16W8GaMads3BhQ	D	4026439062	0.0024078158	0.0001134573	3162666.000000	149026.000000	0.045000	1	0	-1	None
KT1QCGrGoxUNSGvnKGJ3pyrqAdEq8mBjpHKM	D	4026439062	0.0024078158	0.0001134573	3162666.000000	149026.000000	0.045000	1	0	-1	None
KT1XbJF1wwkMQR37PT2FcypLYNizYhqoHRE4	D	4026439062	0.0024078158	0.0001134573	3162666.000000	149026.000000	0.045000	1	0	-1	None
KT1Eh8nH78n5wo8skCwRfvGqdQuQARtMgVQ1	D	3714389739	0.0022212099	0.0001046643	2917559.000000	137477.000000	0.045000	1	0	-1	None
KT1FJHk8uNP9ftjwoWsVJSq5xzPH74Uq8cEP	D	3714389739	0.0022212099	0.0001046643	2917559.000000	137477.000000	0.045000	1	0	-1	None
KT1KmDA76v6SSp5nSGafZuRX7T1xB9jzUW3Y	D	3714389739	0.0022212099	0.0001046643	2917559.000000	137477.000000	0.045000	1	0	-1	None
KT1UaZ31ETPu7rEYUMDt31o34eagqVMwZQiB	D	3714389739	0.0022212099	0.0001046643	2917559.000000	137477.000000	0.045000	1	0	-1	None
KT18g6vrE39KDW85jJa9LBTDGyUT1MHJfvnc	D	3643926988	0.0021790731	0.0001026788	2862213.000000	134869.000000	0.045000	1	0	-1	None
KT1CzvroVffvb5Tn86UeKLoqDYprgV58gQiB	D	3643926988	0.0021790731	0.0001026788	2862213.000000	134869.000000	0.045000	1	0	-1	None
KT1GNSHhoKk1HGFhBEaBreTEzBecbCDwbcW7	D	3643926988	0.0021790731	0.0001026788	2862213.000000	134869.000000	0.045000	1	0	-1	None
KT1TTS7mpF7sG44ssdeFa9683sKe3752nAh3	D	3643926988	0.0021790731	0.0001026788	2862213.000000	134869.000000	0.045000	1	0	-1	None
KT19MGKU3a2F9qJfFbJmr9idEtA55D5E32xG	D	3422472629	0.0020466431	0.0000964387	2688266.000000	126672.000000	0.045000	1	0	-1	None
KT1HRXsN6KEp5uXnzYVi1fLfftSs54Q3BNhv	D	3422472629	0.0020466431	0.0000964387	2688266.000000	126672.000000	0.045000	1	0	-1	None
KT1QAFT4xFxEBjQx4JzhocVJx6eec5zSpDjf	D	3422472629	0.0020466431	0.0000964387	2688266.000000	126672.000000	0.045000	1	0	-1	None
KT1XQiuAkU2nKKw32yrERicesVUpJnrWayHf	D	3422472629	0.0020466431	0.0000964387	2688266.000000	126672.000000	0.045000	1	0	-1	None
KT1GczctnRY5QpdHniU6FNNFTtV7h3MbuyQ6	D	3412406522	0.0020406236	0.0000961550	2680359.000000	126300.000000	0.045000	1	0	-1	None
KT1M7B8vdk4x9nGXPrac4wFrMsU8dfH3pc7g	D	3412406522	0.0020406236	0.0000961550	2680359.000000	126300.000000	0.045000	1	0	-1	None
KT1NNuEuwen9wK3AUjmxLaC6gt12tSx54de1	D	3412406522	0.0020406236	0.0000961550	2680359.000000	126300.000000	0.045000	1	0	-1	None
KT1VqKX1MKutctZDuU4eq3b6DH6werSPVb7p	D	3412406522	0.0020406236	0.0000961550	2680359.000000	126300.000000	0.045000	1	0	-1	None
KT1CtaoGZ3mg6KUSMxdFFZqAQtETkfaJCAk1	D	3231216591	0.0019322718	0.0000910495	2538039.000000	119593.000000	0.045000	1	0	-1	None
KT1KQ1nNLDBV6KKJjfkgc7tjUCjGXSAijr8s	D	3231216591	0.0019322718	0.0000910495	2538039.000000	119593.000000	0.045000	1	0	-1	None
KT1Qmw41dUcQBjKHdLRXbaGFdNm8athzjXPa	D	3231216591	0.0019322718	0.0000910495	2538039.000000	119593.000000	0.045000	1	0	-1	None
KT1Ryf2uhp42ePVDZSjxJ4JhZ5PzD5Lz6Kr1	D	3231216591	0.0019322718	0.0000910495	2538039.000000	119593.000000	0.045000	1	0	-1	None
KT1FxMM63w6HJ25cYpS7SMrMAbZrUC3NP6yy	D	3211084378	0.0019202327	0.0000904822	2522226.000000	118848.000000	0.045000	1	0	-1	None
KT1PJHSY9ms9bLEApNpiWvVJMeznTBWpYYuj	D	3211084378	0.0019202327	0.0000904822	2522226.000000	118848.000000	0.045000	1	0	-1	None
KT1Wys6Ta4Qrs2m3RWByhUZZ8cuva3psaN8S	D	3211084378	0.0019202327	0.0000904822	2522226.000000	118848.000000	0.045000	1	0	-1	None
KT1XYZm3FvxgBZB4juutTbmBg2gy9N755nEL	D	3211084378	0.0019202327	0.0000904822	2522226.000000	118848.000000	0.045000	1	0	-1	None
KT1ChT7Zvky9maqhvSBLUUh6dAAxP1eJSwek	D	2717845123	0.0016252749	0.0000765836	2134799.000000	100593.000000	0.045000	1	0	-1	None
KT1MR8dPrigW1yqmNShAo2a812A61t1WfeJg	D	2717845123	0.0016252749	0.0000765836	2134799.000000	100593.000000	0.045000	1	0	-1	None
KT1QkupK3xbP4hjYG42KkMge1LVNS1cw9f1K	D	2717845123	0.0016252749	0.0000765836	2134799.000000	100593.000000	0.045000	1	0	-1	None
KT1QvxSaZQGw1wkBJhTCNRuJ6jEPPBstgszt	D	2717845123	0.0016252749	0.0000765836	2134799.000000	100593.000000	0.045000	1	0	-1	None
KT1DPXPT92TaqoKgMrrsXNAQUmCkVnTm8XP2	D	2707779017	0.0016192554	0.0000763000	2126892.000000	100220.000000	0.045000	1	0	-1	None
KT1Fvxk6aJXq7o4hg99VKUqnmyv1JBKdWLYd	D	2707779017	0.0016192554	0.0000763000	2126892.000000	100220.000000	0.045000	1	0	-1	None
KT1QfgnSvSuF4xmLZ9cdXi8zy13QM9BXukzD	D	2707779017	0.0016192554	0.0000763000	2126892.000000	100220.000000	0.045000	1	0	-1	None
KT1SsvctCZqqHd6GZquXMFppqFHDzGrBciwN	D	2707779017	0.0016192554	0.0000763000	2126892.000000	100220.000000	0.045000	1	0	-1	None
KT1EHdnrAhyGU3DN7w7AP7ZbqNGQkcDvwnUp	D	2667514587	0.0015951772	0.0000751654	2095265.000000	98730.000000	0.045000	1	0	-1	None
KT1H4k5mKL4npdZZvfAWMhC53WPtbyKfJokA	D	2667514587	0.0015951772	0.0000751654	2095265.000000	98730.000000	0.045000	1	0	-1	None
KT1NHzp8jjELZJn9ezPkQW3pTNHtHaWpPU46	D	2667514587	0.0015951772	0.0000751654	2095265.000000	98730.000000	0.045000	1	0	-1	None
KT1NLZetC844tFM7sgNzWeVYtfJ9uqPmWmRk	D	2667514587	0.0015951772	0.0000751654	2095265.000000	98730.000000	0.045000	1	0	-1	None
KT1FhebwtB4Mhpn1o1vAQNTjr9Ef6qgDFkyB	D	2305134728	0.0013784736	0.0000649543	1810625.000000	85317.000000	0.045000	1	0	-1	None
KT1G174idXKR7EQhTak6MC4pCrq77k9LcA5J	D	2305134728	0.0013784736	0.0000649543	1810625.000000	85317.000000	0.045000	1	0	-1	None
KT1KLWVJ6feYzGAFZGBoy9PH9MB4VBjECR4Y	D	2305134728	0.0013784736	0.0000649543	1810625.000000	85317.000000	0.045000	1	0	-1	None
KT1VBr5HjWF449ehUfDQwWsSZY2Z3uyJBJRa	D	2305134728	0.0013784736	0.0000649543	1810625.000000	85317.000000	0.045000	1	0	-1	None
KT1BU8Yu4FuYs4cj3aRZUSyFTYNTWKA3zNh5	D	2113878690	0.0012641022	0.0000595650	1660398.000000	78239.000000	0.045000	1	0	-1	None
KT1EJUbVbf7U19X2LyKt6Ctc24DZkg51FMrX	D	2113878690	0.0012641022	0.0000595650	1660398.000000	78239.000000	0.045000	1	0	-1	None
KT1QvkR1MxVzPo3JazrwGhkWz22dY6HnXtG7	D	2113878690	0.0012641022	0.0000595650	1660398.000000	78239.000000	0.045000	1	0	-1	None
KT1ThxeUnEKkpS36SSxNZzGuBZLYkfCCgaNH	D	2113878690	0.0012641022	0.0000595650	1660398.000000	78239.000000	0.045000	1	0	-1	None
KT1LTiK7uzMVHq5St1BNKnqcTWkKNZ16XAYx	D	2063548155	0.0012340045	0.0000581468	1620865.000000	76376.000000	0.045000	1	0	-1	None
KT1R7ZfiHys7rzVwTtG8VNvNWdQaUJRnrtPm	D	2063548155	0.0012340045	0.0000581468	1620865.000000	76376.000000	0.045000	1	0	-1	None
KT1Tr1KukBEmxnAdLnwV4MZwyG96KvoGzoB8	D	2063548155	0.0012340045	0.0000581468	1620865.000000	76376.000000	0.045000	1	0	-1	None
KT1WECii3NwhNpfyxdNKPm3KnKfasX57fNEw	D	2063548155	0.0012340045	0.0000581468	1620865.000000	76376.000000	0.045000	1	0	-1	None
KT1LizxXzPxF2ahA9GC2kPnz8DU5tJXW62tH	D	1993085406	0.0011918677	0.0000561613	1565518.000000	73768.000000	0.045000	1	0	-1	None
KT1Non9qYSuuSg9ETFVNroFdeKQtgoiyczKN	D	1993085406	0.0011918677	0.0000561613	1565518.000000	73768.000000	0.045000	1	0	-1	None
KT1RFV56pEC8Sv9G774UF693nTLv7MP5yFka	D	1993085406	0.0011918677	0.0000561613	1565518.000000	73768.000000	0.045000	1	0	-1	None
KT1SgyaUyEqCJN7cNarKq2NFm4bkaXvLpGm9	D	1993085406	0.0011918677	0.0000561613	1565518.000000	73768.000000	0.045000	1	0	-1	None
KT1AMHmsRLtKXxN1FNqZffTX4z4cisJF3CyR	D	1932688762	0.0011557504	0.0000544594	1518078.000000	71532.000000	0.045000	1	0	-1	None
KT1BKeUkTjUgSx2KoprMBDhc4J3HzZKt8Y1P	D	1932688762	0.0011557504	0.0000544594	1518078.000000	71532.000000	0.045000	1	0	-1	None
KT1BVVSHLim8CBfzEyQcU1DHWcqEWTbRRSXo	D	1932688762	0.0011557504	0.0000544594	1518078.000000	71532.000000	0.045000	1	0	-1	None
KT1Rzr4SjAK3EDE48nEGAYuj9JrtUHD9pYC1	D	1932688762	0.0011557504	0.0000544594	1518078.000000	71532.000000	0.045000	1	0	-1	None
KT19gGqNXDJpbuapqQYP8yMKWnSu11GKHCHn	D	1912556547	0.0011437113	0.0000538922	1502265.000000	70787.000000	0.045000	1	0	-1	None
KT19rySt9S8wPLBqNNbnVyn8Csbt3G9jsMYg	D	1912556547	0.0011437113	0.0000538922	1502265.000000	70787.000000	0.045000	1	0	-1	None
KT1Asd1gFVQvm3Q7fjoEHYhC27MSu2C4MkXs	D	1912556547	0.0011437113	0.0000538922	1502265.000000	70787.000000	0.045000	1	0	-1	None
KT1EvDT36mmhP5YXF9eGMLBZCsqbEL1zywBB	D	1912556547	0.0011437113	0.0000538922	1502265.000000	70787.000000	0.045000	1	0	-1	None
KT1EAnmSY2p2Cf3W45TFJ9P2diy24yGDdETm	D	1741432724	0.0010413791	0.0000490702	1367851.000000	64454.000000	0.045000	1	0	-1	None
KT1KCUWvQkJSMC7xKYym6c6CJY9wq3wiQMqu	D	1741432724	0.0010413791	0.0000490702	1367851.000000	64454.000000	0.045000	1	0	-1	None
KT1NhRfjsYEbemybgjuSSBvXQ1kmLqStoFAs	D	1741432724	0.0010413791	0.0000490702	1367851.000000	64454.000000	0.045000	1	0	-1	None
KT1WadYSHFxh8YczuzyWkbZtNg367Zyvmsi8	D	1741432724	0.0010413791	0.0000490702	1367851.000000	64454.000000	0.045000	1	0	-1	None
KT1BuxZF92MSYwqeXo98ZZ1qVarKbdjuGxmL	D	1530044473	0.0009149686	0.0000431137	1201811.000000	56630.000000	0.045000	1	0	-1	None
KT1Mrx5bLQQTriA9d6HfCyHwAvpjqZ8pV1t8	D	1530044473	0.0009149686	0.0000431137	1201811.000000	56630.000000	0.045000	1	0	-1	None
KT1TXew5zutShtKDY5VmjysVX16tYUkppNvF	D	1530044473	0.0009149686	0.0000431137	1201811.000000	56630.000000	0.045000	1	0	-1	None
KT1XgY7LPm54SSR18WVnyPGEf21Uxcx4eV8V	D	1530044473	0.0009149686	0.0000431137	1201811.000000	56630.000000	0.045000	1	0	-1	None
KT1AsPiW8acnc5maLWoJiwgpt4TxwUAyMb6T	D	1519978365	0.0009089491	0.0000428301	1193905.000000	56257.000000	0.045000	1	0	-1	None
KT1EepYqi3ip41H4NuFeuoVVPFv894UYhHCW	D	1519978365	0.0009089491	0.0000428301	1193905.000000	56257.000000	0.045000	1	0	-1	None
KT1M2YaJrUWBYhQDFSUXVZXyXjVHjPwj9toc	D	1519978365	0.0009089491	0.0000428301	1193905.000000	56257.000000	0.045000	1	0	-1	None
KT1SPcnHui8xpKbG4hUUWHAMv6TXtc51m3hz	D	1519978365	0.0009089491	0.0000428301	1193905.000000	56257.000000	0.045000	1	0	-1	None
KT1FD1gkdVC44AhUS55RX6rSpV8Fyv54vHF2	D	1509912258	0.0009029295	0.0000425464	1185998.000000	55885.000000	0.045000	1	0	-1	None
KT1KJj14BQY28V9aE83CCXjPnxeH9khUCfsu	D	1509912258	0.0009029295	0.0000425464	1185998.000000	55885.000000	0.045000	1	0	-1	None
KT1LyR2NcGLDBbELGx7kWMa4wF2yNq44i1it	D	1509912258	0.0009029295	0.0000425464	1185998.000000	55885.000000	0.045000	1	0	-1	None
KT1WZaeugkdSGBeKmPMkbX2RbD1rwZou3rjT	D	1509912258	0.0009029295	0.0000425464	1185998.000000	55885.000000	0.045000	1	0	-1	None
KT18xeykQ2YVH4dafQYTy9cxpkCAjpE6fiZj	D	1368986758	0.0008186559	0.0000385754	1075304.000000	50669.000000	0.045000	1	0	-1	None
KT1DivmpeApybYsp3UXADtNBK1CDrfigasmK	D	1368986758	0.0008186559	0.0000385754	1075304.000000	50669.000000	0.045000	1	0	-1	None
KT1FMAcH8DJoHQvzPCaitUGVPBPPiH6H3E7A	D	1368986758	0.0008186559	0.0000385754	1075304.000000	50669.000000	0.045000	1	0	-1	None
KT1UA58611re48rxY9hBH29JzS2PNuY8QEKk	D	1368986758	0.0008186559	0.0000385754	1075304.000000	50669.000000	0.045000	1	0	-1	None
KT1JH6FZGJ3MQXj22UxpPStFGGHectdUgvK2	D	1341808269	0.0008024031	0.0000378096	1053956.000000	49663.000000	0.045000	1	0	-1	None
KT1S1rWPkm1CgLEG7XGPLEG5SARFpexJXXco	D	1341808269	0.0008024031	0.0000378096	1053956.000000	49663.000000	0.045000	1	0	-1	None
KT1STXNB3NyFLAe9Vr7mYMtQdVt6T2poWDtp	D	1341808269	0.0008024031	0.0000378096	1053956.000000	49663.000000	0.045000	1	0	-1	None
KT1UxwStaQMkDwr99BvyWPpREo8iz2t1DFae	D	1341808269	0.0008024031	0.0000378096	1053956.000000	49663.000000	0.045000	1	0	-1	None
KT1DbmLQMyAbZzoMEQJgFhK1mJJNWpJFLSgb	D	1238127363	0.0007404018	0.0000348880	972518.000000	45825.000000	0.045000	1	0	-1	None
KT1HRvHbYmR64Wh9tmtt5ahTp7bfVKnyTgBW	D	1238127363	0.0007404018	0.0000348880	972518.000000	45825.000000	0.045000	1	0	-1	None
KT1JwBHNDtFVha6aNbbWQDgqPcz2L8eG2N3D	D	1238127363	0.0007404018	0.0000348880	972518.000000	45825.000000	0.045000	1	0	-1	None
KT1WfNWF3rnUuTNj5U1ixEZXVwwPFKKwBFtt	D	1238127363	0.0007404018	0.0000348880	972518.000000	45825.000000	0.045000	1	0	-1	None
KT18pvyWpqYif2qtweek5qUfoNa6hYWXQ8gk	D	1137466292	0.0006802063	0.0000320516	893451.000000	42100.000000	0.045000	1	0	-1	None
KT19GNf1xWuxpU3odVCMq5ZPQ42i87NZKvsw	D	1137466292	0.0006802063	0.0000320516	893451.000000	42100.000000	0.045000	1	0	-1	None
KT1G3Hc7ouS5U7ewrZHYrKdQn9oufXVna9mV	D	1137466292	0.0006802063	0.0000320516	893451.000000	42100.000000	0.045000	1	0	-1	None
KT1JRaWgfdSmnaYf4413NTffxJnrsJdXA6Be	D	1137466292	0.0006802063	0.0000320516	893451.000000	42100.000000	0.045000	1	0	-1	None
KT1Kj6Q9E1PDRoqLUScfzLoY6Neox5CLEUtH	D	1137466292	0.0006802063	0.0000320516	893451.000000	42100.000000	0.045000	1	0	-1	None
KT1LnqicBak7KkHdZGocU6dinFE8w1utbshH	D	1137466292	0.0006802063	0.0000320516	893451.000000	42100.000000	0.045000	1	0	-1	None
KT1McNLEWNhw8BjoTW8KtT671Kn1TZNZPcVG	D	1137466292	0.0006802063	0.0000320516	893451.000000	42100.000000	0.045000	1	0	-1	None
KT1MhHm5i9g1Mj8mfqb5CzgT6BRxAtRrbApB	D	1137466292	0.0006802063	0.0000320516	893451.000000	42100.000000	0.045000	1	0	-1	None
KT1MybHEoz2a6xLjvLwSUAXBGXpeJDTf3477	D	1137466292	0.0006802063	0.0000320516	893451.000000	42100.000000	0.045000	1	0	-1	None
KT1NnZTMeBxNu7pHMoRrEH9Kmg4vtAvAuNcx	D	1137466292	0.0006802063	0.0000320516	893451.000000	42100.000000	0.045000	1	0	-1	None
KT1SGxYRPMSQcU62XgGgqkjXbV1wZgkWjdQs	D	1137466292	0.0006802063	0.0000320516	893451.000000	42100.000000	0.045000	1	0	-1	None
KT1SmYcnyMDqYTDUZtLrYdXTMcEjWFUsPYgB	D	1137466292	0.0006802063	0.0000320516	893451.000000	42100.000000	0.045000	1	0	-1	None
KT19GCYJHSYmPJkViZE6u7TCzHVNLrBkYawX	D	1046871327	0.0006260304	0.0000294988	822291.000000	38747.000000	0.045000	1	0	-1	None
KT1PFNG6Si9inHXvzGfraHYxLje33nNnd2N5	D	1046871327	0.0006260304	0.0000294988	822291.000000	38747.000000	0.045000	1	0	-1	None
KT1S9GF57HdLZVV3ip4T6WdqbnTJZ3yh5VpF	D	1046871327	0.0006260304	0.0000294988	822291.000000	38747.000000	0.045000	1	0	-1	None
KT1TRDuZwFhZEkTX5LSiKeHmcaMK7r2oMhsu	D	1046871327	0.0006260304	0.0000294988	822291.000000	38747.000000	0.045000	1	0	-1	None
KT1Fq4SGnCew4h5MGQsokNyGVNkbdGG7Pxfs	D	1036805220	0.0006200109	0.0000292152	814384.000000	38374.000000	0.045000	1	0	-1	None
KT1MV8NpSaavuNwBXoiAPrbkj3GvGx3Lko5H	D	1036805220	0.0006200109	0.0000292152	814384.000000	38374.000000	0.045000	1	0	-1	None
KT1SKJP2ZTGtL2eBzS3wubC5nvMmdx8vY9Lq	D	1036805220	0.0006200109	0.0000292152	814384.000000	38374.000000	0.045000	1	0	-1	None
KT1V7qnYkVBhZVtSsFcSxfiHH7UypzZFNpS3	D	1036805220	0.0006200109	0.0000292152	814384.000000	38374.000000	0.045000	1	0	-1	None
KT1JdkEGRYFzXJp8XAxa9kvzJjZr7rwt75DJ	D	805284754	0.0004815613	0.0000226914	632531.000000	29805.000000	0.045000	1	0	-1	None
KT1M8AXqqpTcSrQ99BVJsk59K1swNXo1JH4L	D	805284754	0.0004815613	0.0000226914	632531.000000	29805.000000	0.045000	1	0	-1	None
KT1NYm8Sc65mDduygBkKuNCNJZKMNjP3NQY5	D	805284754	0.0004815613	0.0000226914	632531.000000	29805.000000	0.045000	1	0	-1	None
KT1QLAJaRmDoJ6DVppFP65ytACSLEuSReBcz	D	805284754	0.0004815613	0.0000226914	632531.000000	29805.000000	0.045000	1	0	-1	None
KT1AT3JHeR4nJzVrkgYs3KJzLAbGMW82V2yA	D	765020325	0.0004574832	0.0000215568	600904.000000	28315.000000	0.045000	1	0	-1	None
KT1CDY6CQoQXgTyCpHGQWDD53Ssp7EKYRFEG	D	765020325	0.0004574832	0.0000215568	600904.000000	28315.000000	0.045000	1	0	-1	None
KT1JN13TH5ASV51h1kQokYwNmCH2DFSVYnNo	D	765020325	0.0004574832	0.0000215568	600904.000000	28315.000000	0.045000	1	0	-1	None
KT1LUJkRvWwd4JsyTetyBJF1HSCnuUMurJPy	D	765020325	0.0004574832	0.0000215568	600904.000000	28315.000000	0.045000	1	0	-1	None
KT1DqzrS9oaK8m9NxaUqvTPJ1uV7Nyjncv6Q	D	754954218	0.0004514636	0.0000212732	592997.000000	27942.000000	0.045000	1	0	-1	None
KT1RszYbFkR2kG86199RDN85mpokJam67dXb	D	754954218	0.0004514636	0.0000212732	592997.000000	27942.000000	0.045000	1	0	-1	None
KT1RxsPJRR63p58GxkyJXpNk5BHeKURptKhZ	D	754954218	0.0004514636	0.0000212732	592997.000000	27942.000000	0.045000	1	0	-1	None
KT1SRBfhXZHP5W69UoDiPqpm7XjZfndi4TSV	D	754954218	0.0004514636	0.0000212732	592997.000000	27942.000000	0.045000	1	0	-1	None
KT1HqA7KdHgjEGp3x9J1xiD5fk7eqp3xMZqP	D	734822003	0.0004394245	0.0000207059	577184.000000	27197.000000	0.045000	1	0	-1	None
KT1Jp4v4na1q4Jsw9EmZJZ1ZDpeL6x45YYWn	D	734822003	0.0004394245	0.0000207059	577184.000000	27197.000000	0.045000	1	0	-1	None
KT1Qra5emJF2HqHodSk51xMCACyjfgYVDQA7	D	734822003	0.0004394245	0.0000207059	577184.000000	27197.000000	0.045000	1	0	-1	None
KT1UiW9twnJAgJoCAXvX5Etiwv69QndccrjT	D	734822003	0.0004394245	0.0000207059	577184.000000	27197.000000	0.045000	1	0	-1	None
KT1CA7PDoYPaT9HB4fUo1aCJKD5THsCG16ku	D	664359254	0.0003972877	0.0000187204	521837.000000	24589.000000	0.045000	1	0	-1	None
KT1Rg3M5mPysWDLAHpN2v7XBQaxEYR8Tx8An	D	664359254	0.0003972877	0.0000187204	521837.000000	24589.000000	0.045000	1	0	-1	None
KT1WLQdSKrb3eeZpYiX229PSKUGyDzrUKXx1	D	664359254	0.0003972877	0.0000187204	521837.000000	24589.000000	0.045000	1	0	-1	None
KT1WZoRAGz6muyv5JCiLWFUsgWmv35v9pJiS	D	664359254	0.0003972877	0.0000187204	521837.000000	24589.000000	0.045000	1	0	-1	None
KT19KDj8hBn5TRupP8m6S4W8ZL5S1LCEAybe	D	634160931	0.0003792291	0.0000178694	498117.000000	23471.000000	0.045000	1	0	-1	None
KT1HaskPA6kwWq7PzWP4rEwGxMNNfs1cm6Km	D	634160931	0.0003792291	0.0000178694	498117.000000	23471.000000	0.045000	1	0	-1	None
KT1KbeSEq24vFCjqqtZTQRv7eA47XQdvRRNi	D	634160931	0.0003792291	0.0000178694	498117.000000	23471.000000	0.045000	1	0	-1	None
KT1LbuTg96CpHJDfbRpruCzFUBGehhWQPkg6	D	634160931	0.0003792291	0.0000178694	498117.000000	23471.000000	0.045000	1	0	-1	None
KT19kdMQaXMakrNkxZpRTDBuoRdD9BnwYr8M	D	624094823	0.0003732095	0.0000175858	490211.000000	23099.000000	0.045000	1	0	-1	None
KT19s8R994ugDVZqdLFNXKeWXFwxnDanzAY3	D	624094823	0.0003732095	0.0000175858	490211.000000	23099.000000	0.045000	1	0	-1	None
KT1AZkZhV5NJBjsC8XiEkXVzKZpGwc9aQ3Yd	D	624094823	0.0003732095	0.0000175858	490211.000000	23099.000000	0.045000	1	0	-1	None
KT1EFyr7GJxvdtH9Pga9Z6s7F717RDbNDbLm	D	624094823	0.0003732095	0.0000175858	490211.000000	23099.000000	0.045000	1	0	-1	None
KT1GWF8ZZUjaK8d9kSEPFGfbsXmiMuAHTGWk	D	624094823	0.0003732095	0.0000175858	490211.000000	23099.000000	0.045000	1	0	-1	None
KT1H2NQpE3fkMFEuE3ai9218uT93oBPbtLHC	D	624094823	0.0003732095	0.0000175858	490211.000000	23099.000000	0.045000	1	0	-1	None
KT1T62PbLd7WCYpJLFdhc1A92H3mkmHA1mFh	D	624094823	0.0003732095	0.0000175858	490211.000000	23099.000000	0.045000	1	0	-1	None
KT1VnjXpbZw6XL5TadKw6xcuMyUpzdjaEMnN	D	624094823	0.0003732095	0.0000175858	490211.000000	23099.000000	0.045000	1	0	-1	None
KT1FBceFt6TneCiYmgLDh3YNRJFRzpCjpr6s	D	573764287	0.0003431118	0.0000161676	450677.000000	21236.000000	0.045000	1	0	-1	None
KT1FHrd79krp5s3NwxnEfqszQfoWP9jNzQAi	D	573764287	0.0003431118	0.0000161676	450677.000000	21236.000000	0.045000	1	0	-1	None
KT1R6JaM2rhEz7wHcwiDmGLesjFWreBVfMdp	D	573764287	0.0003431118	0.0000161676	450677.000000	21236.000000	0.045000	1	0	-1	None
KT1XkjeiwwVEyzDyWypFSjACJJJA1FRJCTez	D	573764287	0.0003431118	0.0000161676	450677.000000	21236.000000	0.045000	1	0	-1	None
KT196yByq4RtkagPGFwNBdbawqmKaVjqPrY8	D	533499859	0.0003190336	0.0000150330	419051.000000	19746.000000	0.045000	1	0	-1	None
KT1GRspBHHoYENRz1oJ4CZnvYc3AxztMTLE2	D	533499859	0.0003190336	0.0000150330	419051.000000	19746.000000	0.045000	1	0	-1	None
KT1QirWgy3z7K4h1G5ReEFcpURNqWafozxhZ	D	533499859	0.0003190336	0.0000150330	419051.000000	19746.000000	0.045000	1	0	-1	None
KT1SsM3u4WFRPYbEgEMvEhFrcx9cre59Dn8e	D	533499859	0.0003190336	0.0000150330	419051.000000	19746.000000	0.045000	1	0	-1	None
KT1ExBzaM9g7NNp1j1vrWPJRtcNmunV8HQj2	D	503301536	0.0003009750	0.0000141821	395331.000000	18628.000000	0.045000	1	0	-1	None
KT1HEdjVtqLV2c2XmnmGPWTQsL77vdP9Qine	D	503301536	0.0003009750	0.0000141821	395331.000000	18628.000000	0.045000	1	0	-1	None
KT1Hu6jV2PgUHRJjjPyUZd6zpzViDXAQPt8b	D	503301536	0.0003009750	0.0000141821	395331.000000	18628.000000	0.045000	1	0	-1	None
KT1TGs561UCR3GjAHC3Eo4cqzVXanEsQ1VLC	D	503301536	0.0003009750	0.0000141821	395331.000000	18628.000000	0.045000	1	0	-1	None
KT1CC9oxwKJfPPPF3wAe4EH7f1MaSjc4f9FB	D	463037108	0.0002768968	0.0000130475	363704.000000	17138.000000	0.045000	1	0	-1	None
KT1D1q2xHpXoJwu7CwZFSDr8DtMewYLWs6WR	D	463037108	0.0002768968	0.0000130475	363704.000000	17138.000000	0.045000	1	0	-1	None
KT1MEddstF6JPK3iDATTrSwSd5KZEXcDPA6W	D	463037108	0.0002768968	0.0000130475	363704.000000	17138.000000	0.045000	1	0	-1	None
KT1MkuzMrbAgGGtbGGQXx7z4hTGHUY2sjja8	D	463037108	0.0002768968	0.0000130475	363704.000000	17138.000000	0.045000	1	0	-1	None
KT1AvAApdenVvTwALG64ZUEkHN9DPPKWdrXQ	D	442904895	0.0002648577	0.0000124802	347891.000000	16393.000000	0.045000	1	0	-1	None
KT1KdX4BUriAyBUSmXsicvtrM4umHtHvSfM8	D	442904895	0.0002648577	0.0000124802	347891.000000	16393.000000	0.045000	1	0	-1	None
KT1LH3DMYqvfqUKqXUH7v9qM6fRvDSBMwYM4	D	442904895	0.0002648577	0.0000124802	347891.000000	16393.000000	0.045000	1	0	-1	None
